inchikey,annotation_status,n_input_rows,n_input_smiles,n_valid_smiles,n_unique_standardized_smiles,structure_conflict,representative_input_smiles,canonical_smiles,standardized_smiles,rdkit_inchikey,input_fragment_count,stereo_fallback_used,annotation_error_message,inchikey_exact_match,inchikey_connectivity_match,n_phenolic_OH,has_phenolic_OH,n_methoxy_aryl,has_methoxy_aryl,n_prenyl_like,has_prenyl_like,n_alpha_beta_unsaturated_carbonyl,has_alpha_beta_unsaturated_carbonyl,n_probable_sugar_rings,has_probable_sugar_ring,has_probable_sugar,bemis_murcko_scaffold_smiles,bemis_murcko_generic_scaffold_smiles,bemis_murcko_scaffold_atom_count,has_bemis_murcko_scaffold,murcko_framework,murko_framework,mw,exact_mw,logp,tpsa,fsp3,num_HBD,num_HBA,num_rings,num_aromatic_rings,num_rotatable_bonds,heavy_atom_number,formal_charge,fragment_count_after_standardization,selected_motif_count,is_simple_selected_motifs,decoration_combination,all_motif_combination,standardized_rdkit_inchikey,standardized_inchikey_exact_match,standardized_inchikey_connectivity_match,num_carbons,num_oxygens,num_nitrogens,num_sulfurs,num_halogens,largest_input_fragment_heavy_atoms,second_input_fragment_heavy_atoms,substantial_multicomponent_input,qc_zero_oxygen,qc_carbon_count_below_14,qc_contains_nitrogen,qc_contains_sulfur,qc_contains_halogen,primary_structure_eligible,structural_qc_status,structural_qc_reasons,class_np,family,genus,species,ref_id
DYLLIDCIKLUGBZ-SECBINFHSA-N,valid,1,1,1,1,False,O=C1c2c(O)cc(O)cc2OC[C@@H]1c1ccc(O)c(O)c1,O=C1c2c(O)cc(O)cc2OC[C@@H]1c1ccc(O)c(O)c1,O=C1c2c(O)cc(O)cc2OC[C@@H]1c1ccc(O)c(O)c1,DYLLIDCIKLUGBZ-SECBINFHSA-N,1,False,,True,True,4,True,0,False,0,False,0,False,0,False,False,O=C1c2ccccc2OCC1c1ccccc1,CC1C2CCCCC2CCC1C1CCCCC1,17,True,O=C1c2ccccc2OCC1c1ccccc1,O=C1c2ccccc2OCC1c1ccccc1,288.255,288.063388104,1.8678999999999994,107.22000000000001,0.13333333333333333,4,6,3,2,1,21,0,1,0,True,none_of_selected_motifs,phenolic_OH,DYLLIDCIKLUGBZ-SECBINFHSA-N,True,True,15,6,0,0,0,21,,False,False,False,False,False,False,True,pass,,Isoflavanones,Solanaceae,Saracha,Saracha punctata,10.1021/NP9800654
DYLLIDCIKLUGBZ-UHFFFAOYSA-N,valid,1,1,1,1,False,O=C1c2c(O)cc(O)cc2OCC1c1ccc(O)c(O)c1,O=C1c2c(O)cc(O)cc2OCC1c1ccc(O)c(O)c1,O=C1c2c(O)cc(O)cc2OCC1c1ccc(O)c(O)c1,DYLLIDCIKLUGBZ-UHFFFAOYSA-N,1,False,,True,True,4,True,0,False,0,False,0,False,0,False,False,O=C1c2ccccc2OCC1c1ccccc1,CC1C2CCCCC2CCC1C1CCCCC1,17,True,O=C1c2ccccc2OCC1c1ccccc1,O=C1c2ccccc2OCC1c1ccccc1,288.255,288.063388104,1.8678999999999994,107.22000000000001,0.13333333333333333,4,6,3,2,1,21,0,1,0,True,none_of_selected_motifs,phenolic_OH,DYLLIDCIKLUGBZ-UHFFFAOYSA-N,True,True,15,6,0,0,0,21,,False,False,False,False,False,False,True,pass,,Isoflavanones,Solanaceae,Saracha,Saracha punctata,10.1021/NP9800654
DYNGLVQFFBSENM-UHFFFAOYSA-N,valid,1,1,1,1,False,COc1ccc(-c2cc(=O)oc3cc(O)ccc23)cc1,COc1ccc(-c2cc(=O)oc3cc(O)ccc23)cc1,COc1ccc(-c2cc(=O)oc3cc(O)ccc23)cc1,DYNGLVQFFBSENM-UHFFFAOYSA-N,1,False,,True,True,1,True,1,True,0,False,0,False,0,False,False,O=c1cc(-c2ccccc2)c2ccccc2o1,CC1CC2CCCCC2C(C2CCCCC2)C1,17,True,O=c1cc(-c2ccccc2)c2ccccc2o1,O=c1cc(-c2ccccc2)c2ccccc2o1,268.268,268.073558864,3.1742000000000017,59.67,0.0625,1,4,3,3,2,20,0,1,1,False,methoxy_aryl,phenolic_OH+methoxy_aryl,DYNGLVQFFBSENM-UHFFFAOYSA-N,True,True,16,4,0,0,0,20,,False,False,False,False,False,False,True,pass,,Neoflavonoids,Calophyllaceae,Calophyllum,Calophyllum polyanthum,10.1080/10286020.2010.484806
DYPJOHFWCNIBKZ-RMKNXTFCSA-N,valid,4,1,1,1,False,CC(C)=CCc1c(O)ccc(C(=O)/C=C/c2cc(O)c3c(c2)C=CC(C)(C)O3)c1O,CC(C)=CCc1c(O)ccc(C(=O)/C=C/c2cc(O)c3c(c2)C=CC(C)(C)O3)c1O,CC(C)=CCc1c(O)ccc(C(=O)/C=C/c2cc(O)c3c(c2)C=CC(C)(C)O3)c1O,DYPJOHFWCNIBKZ-RMKNXTFCSA-N,1,False,,True,True,3,True,0,False,1,True,1,True,0,False,False,O=C(C=Cc1ccc2c(c1)C=CCO2)c1ccccc1,CC(CCC1CCC2CCCCC2C1)C1CCCCC1,20,True,O=C(C=Cc1ccc2c(c1)C=CCO2)c1ccccc1,O=C(C=Cc1ccc2c(c1)C=CCO2)c1ccccc1,406.4780000000002,406.1780239319999,5.392400000000006,86.99000000000001,0.24,3,5,3,2,5,30,0,1,1,False,prenyl_like,phenolic_OH+prenyl_like+alpha_beta_unsaturated_carbonyl,DYPJOHFWCNIBKZ-RMKNXTFCSA-N,True,True,25,5,0,0,0,30,,False,False,False,False,False,False,True,pass,,Chalcones,Fabaceae;Moraceae,Fatoua;Glycyrrhiza,Fatoua villosa;Glycyrrhiza glabra,10.1002/CBDV.200900326;10.1016/J.BMC.2009.11.027;10.1016/S0031-9422(96)00391-3;10.1248/CPB.44.1218
DYPJOHFWCNIBKZ-UHFFFAOYSA-N,valid,4,1,1,1,False,CC(C)=CCc1c(O)ccc(C(=O)C=Cc2cc(O)c3c(c2)C=CC(C)(C)O3)c1O,CC(C)=CCc1c(O)ccc(C(=O)C=Cc2cc(O)c3c(c2)C=CC(C)(C)O3)c1O,CC(C)=CCc1c(O)ccc(C(=O)C=Cc2cc(O)c3c(c2)C=CC(C)(C)O3)c1O,DYPJOHFWCNIBKZ-UHFFFAOYSA-N,1,False,,True,True,3,True,0,False,1,True,1,True,0,False,False,O=C(C=Cc1ccc2c(c1)C=CCO2)c1ccccc1,CC(CCC1CCC2CCCCC2C1)C1CCCCC1,20,True,O=C(C=Cc1ccc2c(c1)C=CCO2)c1ccccc1,O=C(C=Cc1ccc2c(c1)C=CCO2)c1ccccc1,406.4780000000002,406.1780239319999,5.392400000000006,86.99000000000001,0.24,3,5,3,2,5,30,0,1,1,False,prenyl_like,phenolic_OH+prenyl_like+alpha_beta_unsaturated_carbonyl,DYPJOHFWCNIBKZ-UHFFFAOYSA-N,True,True,25,5,0,0,0,30,,False,False,False,False,False,False,True,pass,,Chalcones,Fabaceae;Moraceae,Fatoua;Glycyrrhiza,Fatoua villosa;Glycyrrhiza glabra,10.1002/CBDV.200900326;10.1016/J.BMC.2009.11.027;10.1016/S0031-9422(96)00391-3;10.1248/CPB.44.1218
DYRDBDVHLCRXAE-FYWOQVLRSA-N,valid,1,1,1,1,False,O=C1C[C@@H](c2ccc(O)c(O[C@@H]3O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]3O)c2)Oc2cc(O)ccc21,O=C1C[C@@H](c2ccc(O)c(O[C@@H]3O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]3O)c2)Oc2cc(O)ccc21,O=C1C[C@@H](c2ccc(O)c(O[C@@H]3O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]3O)c2)Oc2cc(O)ccc21,DYRDBDVHLCRXAE-FYWOQVLRSA-N,1,False,,True,True,2,True,0,False,0,False,0,False,1,True,True,O=C1CC(c2cccc(OC3CCCCO3)c2)Oc2ccccc21,CC1CC(C2CCCC(CC3CCCCC3)C2)CC2CCCCC12,24,True,O=C1CC(c2cccc(OC3CCCCO3)c2)Oc2ccccc21,O=C1CC(c2cccc(OC3CCCCO3)c2)Oc2ccccc21,434.3970000000001,434.1212969039999,-0.01700000000000057,166.14,0.38095238095238093,6,10,4,2,4,31,0,1,1,False,probable_sugar_ring,phenolic_OH+probable_sugar_ring,DYRDBDVHLCRXAE-FYWOQVLRSA-N,True,True,21,10,0,0,0,31,,False,False,False,False,False,False,True,pass,,Flavanones,Fabaceae,Butea,Butea monosperma,10.1016/S0031-9422(00)85390-X
DYRDBDVHLCRXAE-GCDPEQLBSA-N,valid,1,1,1,1,False,O=C1CC(c2ccc(O)c(O[C@@H]3O[C@H](CO)[C@@H](O)[C@@H](O)[C@H]3O)c2)Oc2cc(O)ccc21,O=C1CC(c2ccc(O)c(O[C@@H]3O[C@H](CO)[C@@H](O)[C@@H](O)[C@H]3O)c2)Oc2cc(O)ccc21,O=C1CC(c2ccc(O)c(O[C@@H]3O[C@H](CO)[C@@H](O)[C@@H](O)[C@H]3O)c2)Oc2cc(O)ccc21,DYRDBDVHLCRXAE-GCDPEQLBSA-N,1,False,,True,True,2,True,0,False,0,False,0,False,1,True,True,O=C1CC(c2cccc(OC3CCCCO3)c2)Oc2ccccc21,CC1CC(C2CCCC(CC3CCCCC3)C2)CC2CCCCC12,24,True,O=C1CC(c2cccc(OC3CCCCO3)c2)Oc2ccccc21,O=C1CC(c2cccc(OC3CCCCO3)c2)Oc2ccccc21,434.3970000000001,434.1212969039999,-0.01700000000000057,166.14,0.38095238095238093,6,10,4,2,4,31,0,1,1,False,probable_sugar_ring,phenolic_OH+probable_sugar_ring,DYRDBDVHLCRXAE-GCDPEQLBSA-N,True,True,21,10,0,0,0,31,,False,False,False,False,False,False,True,pass,,Flavanones,Fabaceae,Butea,Butea monosperma,10.1248/CPB.57.428
DYRDBDVHLCRXAE-OYQCXUJZSA-N,valid,1,1,1,1,False,O=C1C[C@@H](c2ccc(O)c(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c2)Oc2cc(O)ccc21,O=C1C[C@@H](c2ccc(O)c(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c2)Oc2cc(O)ccc21,O=C1C[C@@H](c2ccc(O)c(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c2)Oc2cc(O)ccc21,DYRDBDVHLCRXAE-OYQCXUJZSA-N,1,False,,True,True,2,True,0,False,0,False,0,False,1,True,True,O=C1CC(c2cccc(OC3CCCCO3)c2)Oc2ccccc21,CC1CC(C2CCCC(CC3CCCCC3)C2)CC2CCCCC12,24,True,O=C1CC(c2cccc(OC3CCCCO3)c2)Oc2ccccc21,O=C1CC(c2cccc(OC3CCCCO3)c2)Oc2ccccc21,434.3970000000001,434.1212969039999,-0.01700000000000057,166.14,0.38095238095238093,6,10,4,2,4,31,0,1,1,False,probable_sugar_ring,phenolic_OH+probable_sugar_ring,DYRDBDVHLCRXAE-OYQCXUJZSA-N,True,True,21,10,0,0,0,31,,False,False,False,False,False,False,True,pass,,Flavanones,Fabaceae,Butea,Butea monosperma,10.3987/COM-11-12275
DYRDBDVHLCRXAE-UHFFFAOYSA-N,valid,2,1,1,1,False,O=C1CC(c2ccc(O)c(OC3OC(CO)C(O)C(O)C3O)c2)Oc2cc(O)ccc21,O=C1CC(c2ccc(O)c(OC3OC(CO)C(O)C(O)C3O)c2)Oc2cc(O)ccc21,O=C1CC(c2ccc(O)c(OC3OC(CO)C(O)C(O)C3O)c2)Oc2cc(O)ccc21,DYRDBDVHLCRXAE-UHFFFAOYSA-N,1,False,,True,True,2,True,0,False,0,False,0,False,1,True,True,O=C1CC(c2cccc(OC3CCCCO3)c2)Oc2ccccc21,CC1CC(C2CCCC(CC3CCCCC3)C2)CC2CCCCC12,24,True,O=C1CC(c2cccc(OC3CCCCO3)c2)Oc2ccccc21,O=C1CC(c2cccc(OC3CCCCO3)c2)Oc2ccccc21,434.3970000000001,434.1212969039999,-0.01700000000000057,166.14,0.38095238095238093,6,10,4,2,4,31,0,1,1,False,probable_sugar_ring,phenolic_OH+probable_sugar_ring,DYRDBDVHLCRXAE-UHFFFAOYSA-N,True,True,21,10,0,0,0,31,,False,False,False,False,False,False,True,pass,,Flavanones,Fabaceae,Butea,Butea monosperma,10.1016/S0031-9422(00)85390-X;10.1248/CPB.57.428
DYRDBDVHLCRXAE-ZXDAGGQSSA-N,valid,1,1,1,1,False,O=C1C[C@H](c2ccc(O)c(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c2)Oc2cc(O)ccc21,O=C1C[C@H](c2ccc(O)c(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c2)Oc2cc(O)ccc21,O=C1C[C@H](c2ccc(O)c(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c2)Oc2cc(O)ccc21,DYRDBDVHLCRXAE-ZXDAGGQSSA-N,1,False,,True,True,2,True,0,False,0,False,0,False,1,True,True,O=C1CC(c2cccc(OC3CCCCO3)c2)Oc2ccccc21,CC1CC(C2CCCC(CC3CCCCC3)C2)CC2CCCCC12,24,True,O=C1CC(c2cccc(OC3CCCCO3)c2)Oc2ccccc21,O=C1CC(c2cccc(OC3CCCCO3)c2)Oc2ccccc21,434.3970000000001,434.1212969039999,-0.01700000000000057,166.14,0.38095238095238093,6,10,4,2,4,31,0,1,1,False,probable_sugar_ring,phenolic_OH+probable_sugar_ring,DYRDBDVHLCRXAE-ZXDAGGQSSA-N,True,True,21,10,0,0,0,31,,False,False,False,False,False,False,True,pass,,Flavanones,Fabaceae,Butea,Butea monosperma,10.1248/CPB.57.428
DYRNKQIDEAXXHP-FYRBRTNOSA-N,valid,1,1,1,1,False,COc1c(C)c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc2c1C(=O)C[C@@H](c1ccc(O)c(O)c1)O2,COc1c(C)c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc2c1C(=O)C[C@@H](c1ccc(O)c(O)c1)O2,COc1c(C)c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc2c1C(=O)C[C@@H](c1ccc(O)c(O)c1)O2,DYRNKQIDEAXXHP-FYRBRTNOSA-N,1,False,,True,True,2,True,1,True,0,False,0,False,1,True,True,O=C1CC(c2ccccc2)Oc2cc(OC3CCCCO3)ccc21,CC1CC(C2CCCCC2)CC2CC(CC3CCCCC3)CCC12,24,True,O=C1CC(c2ccccc2)Oc2cc(OC3CCCCO3)ccc21,O=C1CC(c2ccccc2)Oc2cc(OC3CCCCO3)ccc21,478.4500000000003,478.1475116519999,0.30001999999999984,175.36999999999998,0.43478260869565216,6,11,4,2,5,34,0,1,2,False,methoxy_aryl+probable_sugar_ring,phenolic_OH+methoxy_aryl+probable_sugar_ring,DYRNKQIDEAXXHP-FYRBRTNOSA-N,True,True,23,11,0,0,0,34,,False,False,False,False,False,False,True,pass,,Flavanones,Fabaceae,Neltuma,Neltuma juliflora,10.1055/S-2007-969947
DYUNBGBLBGUEBC-LLVKDONJSA-N,valid,2,1,1,1,False,COc1ccc([C@H]2COc3c(ccc(O)c3OC)C2)c(O)c1,COc1ccc([C@H]2COc3c(ccc(O)c3OC)C2)c(O)c1,COc1ccc([C@H]2COc3c(ccc(O)c3OC)C2)c(O)c1,DYUNBGBLBGUEBC-LLVKDONJSA-N,1,False,,True,True,2,True,2,True,0,False,0,False,0,False,False,c1ccc(C2COc3ccccc3C2)cc1,C1CCC(C2CCC3CCCCC3C2)CC1,16,True,c1ccc(C2COc3ccccc3C2)cc1,c1ccc(C2COc3ccccc3C2)cc1,302.326,302.115423676,2.833700000000001,68.15,0.29411764705882354,2,5,3,2,3,22,0,1,1,False,methoxy_aryl,phenolic_OH+methoxy_aryl,DYUNBGBLBGUEBC-LLVKDONJSA-N,True,True,17,5,0,0,0,22,,False,False,False,False,False,False,True,pass,,Isoflavanones,Fabaceae,Astragalus,Astragalus caprinus;Astragalus pycnocephalus,10.1016/S0031-9422(00)89728-9
DYUNBGBLBGUEBC-UHFFFAOYSA-N,valid,2,1,1,1,False,COc1ccc(C2COc3c(ccc(O)c3OC)C2)c(O)c1,COc1ccc(C2COc3c(ccc(O)c3OC)C2)c(O)c1,COc1ccc(C2COc3c(ccc(O)c3OC)C2)c(O)c1,DYUNBGBLBGUEBC-UHFFFAOYSA-N,1,False,,True,True,2,True,2,True,0,False,0,False,0,False,False,c1ccc(C2COc3ccccc3C2)cc1,C1CCC(C2CCC3CCCCC3C2)CC1,16,True,c1ccc(C2COc3ccccc3C2)cc1,c1ccc(C2COc3ccccc3C2)cc1,302.326,302.115423676,2.833700000000001,68.15,0.29411764705882354,2,5,3,2,3,22,0,1,1,False,methoxy_aryl,phenolic_OH+methoxy_aryl,DYUNBGBLBGUEBC-UHFFFAOYSA-N,True,True,17,5,0,0,0,22,,False,False,False,False,False,False,True,pass,,Isoflavanones,Fabaceae,Astragalus,Astragalus caprinus;Astragalus pycnocephalus,10.1016/S0031-9422(00)89728-9
DYYGGFDQLZIZEE-KRWDZBQOSA-N,valid,1,1,1,1,False,COc1ccc([C@@H]2CC(=O)c3c(O)cc4c(c3O2)C=CC(C)(C)O4)cc1,COc1ccc([C@@H]2CC(=O)c3c(O)cc4c(c3O2)C=CC(C)(C)O4)cc1,COc1ccc([C@@H]2CC(=O)c3c(O)cc4c(c3O2)C=CC(C)(C)O4)cc1,DYYGGFDQLZIZEE-KRWDZBQOSA-N,1,False,,True,True,1,True,1,True,0,False,0,False,0,False,False,O=C1CC(c2ccccc2)Oc2c1ccc1c2C=CCO1,CC1CC(C2CCCCC2)CC2C1CCC1CCCCC12,21,True,O=C1CC(c2ccccc2)Oc2c1ccc1c2C=CCO1,O=C1CC(c2ccccc2)Oc2c1ccc1c2C=CCO1,352.3860000000001,352.13107374,4.291500000000004,64.99000000000001,0.2857142857142857,1,5,4,2,2,26,0,1,1,False,methoxy_aryl,phenolic_OH+methoxy_aryl,DYYGGFDQLZIZEE-KRWDZBQOSA-N,True,True,21,5,0,0,0,26,,False,False,False,False,False,False,True,pass,,Flavanones,Euphorbiaceae,Macaranga,Macaranga conifera,10.1016/S0031-9422(02)00378-3
DYYGGFDQLZIZEE-UHFFFAOYSA-N,valid,1,1,1,1,False,COc1ccc(C2CC(=O)c3c(O)cc4c(c3O2)C=CC(C)(C)O4)cc1,COc1ccc(C2CC(=O)c3c(O)cc4c(c3O2)C=CC(C)(C)O4)cc1,COc1ccc(C2CC(=O)c3c(O)cc4c(c3O2)C=CC(C)(C)O4)cc1,DYYGGFDQLZIZEE-UHFFFAOYSA-N,1,False,,True,True,1,True,1,True,0,False,0,False,0,False,False,O=C1CC(c2ccccc2)Oc2c1ccc1c2C=CCO1,CC1CC(C2CCCCC2)CC2C1CCC1CCCCC12,21,True,O=C1CC(c2ccccc2)Oc2c1ccc1c2C=CCO1,O=C1CC(c2ccccc2)Oc2c1ccc1c2C=CCO1,352.3860000000001,352.13107374,4.291500000000004,64.99000000000001,0.2857142857142857,1,5,4,2,2,26,0,1,1,False,methoxy_aryl,phenolic_OH+methoxy_aryl,DYYGGFDQLZIZEE-UHFFFAOYSA-N,True,True,21,5,0,0,0,26,,False,False,False,False,False,False,True,pass,,Flavanones,Euphorbiaceae,Macaranga,Macaranga conifera,10.1016/S0031-9422(02)00378-3
DZCWMHWUNHNFIA-DZSZGWLZSA-N,valid,1,1,1,1,False,CC1=CC(=O)/C(=C(O)/C=C/c2ccccc2)C1=O,CC1=CC(=O)/C(=C(O)/C=C/c2ccccc2)C1=O,CC1=CC(=O)/C(=C(O)/C=C/c2ccccc2)C1=O,DZCWMHWUNHNFIA-DZSZGWLZSA-N,1,False,,True,True,0,False,0,False,2,True,4,True,0,False,False,O=C1C=CC(=O)C1=CC=Cc1ccccc1,CC1CCC(C)C1CCCC1CCCCC1,16,True,O=C1C=CC(=O)C1=CC=Cc1ccccc1,O=C1C=CC(=O)C1=CC=Cc1ccccc1,240.258,240.078644244,2.6100000000000003,54.37,0.06666666666666667,1,3,2,1,2,18,0,1,1,False,prenyl_like,prenyl_like+alpha_beta_unsaturated_carbonyl,DZCWMHWUNHNFIA-DZSZGWLZSA-N,True,True,15,3,0,0,0,18,,False,False,False,False,False,False,True,pass,,Chalcones,Piperaceae,Piper,Piper coruscans,10.1021/JA048081C
DZCWMHWUNHNFIA-UHFFFAOYSA-N,valid,1,1,1,1,False,CC1=CC(=O)C(=C(O)C=Cc2ccccc2)C1=O,CC1=CC(=O)C(=C(O)C=Cc2ccccc2)C1=O,CC1=CC(=O)C(=C(O)C=Cc2ccccc2)C1=O,DZCWMHWUNHNFIA-UHFFFAOYSA-N,1,False,,True,True,0,False,0,False,2,True,4,True,0,False,False,O=C1C=CC(=O)C1=CC=Cc1ccccc1,CC1CCC(C)C1CCCC1CCCCC1,16,True,O=C1C=CC(=O)C1=CC=Cc1ccccc1,O=C1C=CC(=O)C1=CC=Cc1ccccc1,240.258,240.078644244,2.6100000000000003,54.37,0.06666666666666667,1,3,2,1,2,18,0,1,1,False,prenyl_like,prenyl_like+alpha_beta_unsaturated_carbonyl,DZCWMHWUNHNFIA-UHFFFAOYSA-N,True,True,15,3,0,0,0,18,,False,False,False,False,False,False,True,pass,,Chalcones,Piperaceae,Piper,Piper coruscans,10.1021/JA048081C
DZCYWLFZZXXDTO-UHFFFAOYSA-N,valid,1,1,1,1,False,COc1cc2cc(-c3ccc(O)cc3OC)oc2cc1O,COc1cc2cc(-c3ccc(O)cc3OC)oc2cc1O,COc1cc2cc(-c3ccc(O)cc3OC)oc2cc1O,DZCYWLFZZXXDTO-UHFFFAOYSA-N,1,False,,True,True,2,True,2,True,0,False,0,False,0,False,False,c1ccc(-c2cc3ccccc3o2)cc1,C1CCC(C2CC3CCCCC3C2)CC1,15,True,c1ccc(-c2cc3ccccc3o2)cc1,c1ccc(-c2cc3ccccc3o2)cc1,286.283,286.084123548,3.5282000000000022,72.06,0.125,2,5,3,3,3,21,0,1,1,False,methoxy_aryl,phenolic_OH+methoxy_aryl,DZCYWLFZZXXDTO-UHFFFAOYSA-N,True,True,16,5,0,0,0,21,,False,False,False,False,False,False,True,pass,,2-arylbenzofurans,Fabaceae,Mucuna,Mucuna birdwoodiana,10.1248/CPB.58.254
DZDSXIHHFCPPHL-SANMLTNESA-N,valid,2,1,1,1,False,CC(C)=CCc1cc([C@@H]2CC(=O)c3c(O)c(CC=C(C)C)c(O)c(CC=C(C)C)c3O2)ccc1O,CC(C)=CCc1cc([C@@H]2CC(=O)c3c(O)c(CC=C(C)C)c(O)c(CC=C(C)C)c3O2)ccc1O,CC(C)=CCc1cc([C@@H]2CC(=O)c3c(O)c(CC=C(C)C)c(O)c(CC=C(C)C)c3O2)ccc1O,DZDSXIHHFCPPHL-SANMLTNESA-N,1,False,,True,True,3,True,0,False,3,True,0,False,0,False,False,O=C1CC(c2ccccc2)Oc2ccccc21,CC1CC(C2CCCCC2)CC2CCCCC12,17,True,O=C1CC(c2ccccc2)Oc2ccccc21,O=C1CC(c2ccccc2)Oc2ccccc21,476.6130000000002,476.2562742519999,7.0360000000000085,86.99000000000001,0.36666666666666664,3,5,3,2,7,35,0,1,1,False,prenyl_like,phenolic_OH+prenyl_like,DZDSXIHHFCPPHL-SANMLTNESA-N,True,True,30,5,0,0,0,35,,False,False,False,False,False,False,True,pass,,Flavanones,Fabaceae,Amorpha;Euchresta,Amorpha fruticosa;Euchresta japonica,10.1016/0031-9422(88)80454-0;10.3987/R-1982-10-1793
DZDSXIHHFCPPHL-UHFFFAOYSA-N,valid,2,1,1,1,False,CC(C)=CCc1cc(C2CC(=O)c3c(O)c(CC=C(C)C)c(O)c(CC=C(C)C)c3O2)ccc1O,CC(C)=CCc1cc(C2CC(=O)c3c(O)c(CC=C(C)C)c(O)c(CC=C(C)C)c3O2)ccc1O,CC(C)=CCc1cc(C2CC(=O)c3c(O)c(CC=C(C)C)c(O)c(CC=C(C)C)c3O2)ccc1O,DZDSXIHHFCPPHL-UHFFFAOYSA-N,1,False,,True,True,3,True,0,False,3,True,0,False,0,False,False,O=C1CC(c2ccccc2)Oc2ccccc21,CC1CC(C2CCCCC2)CC2CCCCC12,17,True,O=C1CC(c2ccccc2)Oc2ccccc21,O=C1CC(c2ccccc2)Oc2ccccc21,476.6130000000002,476.2562742519999,7.0360000000000085,86.99000000000001,0.36666666666666664,3,5,3,2,7,35,0,1,1,False,prenyl_like,phenolic_OH+prenyl_like,DZDSXIHHFCPPHL-UHFFFAOYSA-N,True,True,30,5,0,0,0,35,,False,False,False,False,False,False,True,pass,,Flavanones,Fabaceae,Amorpha;Euchresta,Amorpha fruticosa;Euchresta japonica,10.1016/0031-9422(88)80454-0;10.3987/R-1982-10-1793
DZKLSJIQUIKQTH-AWEZNQCLSA-N,valid,1,1,1,1,False,O=C1C[C@@H](c2ccccc2)Oc2cc(O)c(O)cc21,O=C1C[C@@H](c2ccccc2)Oc2cc(O)c(O)cc21,O=C1C[C@@H](c2ccccc2)Oc2cc(O)c(O)cc21,DZKLSJIQUIKQTH-AWEZNQCLSA-N,1,False,,True,True,2,True,0,False,0,False,0,False,0,False,False,O=C1CC(c2ccccc2)Oc2ccccc21,CC1CC(C2CCCCC2)CC2CCCCC12,17,True,O=C1CC(c2ccccc2)Oc2ccccc21,O=C1CC(c2ccccc2)Oc2ccccc21,256.257,256.073558864,2.8043000000000013,66.76,0.13333333333333333,2,4,3,2,1,19,0,1,0,True,none_of_selected_motifs,phenolic_OH,DZKLSJIQUIKQTH-AWEZNQCLSA-N,True,True,15,4,0,0,0,19,,False,False,False,False,False,False,True,pass,,Flavanones,Fabaceae,Dalbergia,Dalbergia sissoo,10.1021/NP070478H
DZKLSJIQUIKQTH-UHFFFAOYSA-N,valid,1,1,1,1,False,O=C1CC(c2ccccc2)Oc2cc(O)c(O)cc21,O=C1CC(c2ccccc2)Oc2cc(O)c(O)cc21,O=C1CC(c2ccccc2)Oc2cc(O)c(O)cc21,DZKLSJIQUIKQTH-UHFFFAOYSA-N,1,False,,True,True,2,True,0,False,0,False,0,False,0,False,False,O=C1CC(c2ccccc2)Oc2ccccc21,CC1CC(C2CCCCC2)CC2CCCCC12,17,True,O=C1CC(c2ccccc2)Oc2ccccc21,O=C1CC(c2ccccc2)Oc2ccccc21,256.257,256.073558864,2.8043000000000013,66.76,0.13333333333333333,2,4,3,2,1,19,0,1,0,True,none_of_selected_motifs,phenolic_OH,DZKLSJIQUIKQTH-UHFFFAOYSA-N,True,True,15,4,0,0,0,19,,False,False,False,False,False,False,True,pass,,Flavanones,Fabaceae,Dalbergia,Dalbergia sissoo,10.1021/NP070478H
