lotus_id,inchikey,smiles,class_np,family,genus,species,ref_id,source,accepted_rank,tax_status,original_name,accepted_name
LTS0210267,UVXOGFPTDCVNDC-UHFFFAOYSA-N,COc1c(OC)c(O)c2c(=O)c(-c3ccccc3)coc2c1O,Isoflavones,Gesneriaceae,Didymocarpus,Didymocarpus albicalyx,10.1248/CPB.47.1404,GBIF Backbone Taxonomy,species,accepted,Didymocarpus albicalyx,Didymocarpus albicalyx
LTS0127860,UVYRSIWRPCSELS-JTAXDKCCSA-N,O=C(/C=C\c1ccc(O)cc1)C1=C(O)C(O)(C2OC(CO)C(O)C(O)C2O)C(O)=C(C(C(=O)O)C2=C(O)C(O)(C3OC(CO)C(O)C(O)C3O)C(O)=C(C(=O)/C=C/c3ccc(O)cc3)C2=O)C1=O,Chalcones,Asteraceae,Carthamus,Carthamus tinctorius,10.1016/S0015-3796(11)80143-5,GBIF Backbone Taxonomy,species,accepted,Carthamus tinctorius,Carthamus tinctorius
LTS0127860,UVYRSIWRPCSELS-JTAXDKCCSA-N,O=C(/C=C\c1ccc(O)cc1)C1=C(O)C(O)(C2OC(CO)C(O)C(O)C2O)C(O)=C(C(C(=O)O)C2=C(O)C(O)(C3OC(CO)C(O)C(O)C3O)C(O)=C(C(=O)/C=C/c3ccc(O)cc3)C2=O)C1=O,Chalcones,Asteraceae,Carthamus,Carthamus tinctorius,10.1246/CL.1994.2343,GBIF Backbone Taxonomy,species,accepted,Carthamus tinctorius,Carthamus tinctorius
LTS0127860,UVYRSIWRPCSELS-JTAXDKCCSA-N,O=C(/C=C\c1ccc(O)cc1)C1=C(O)C(O)(C2OC(CO)C(O)C(O)C2O)C(O)=C(C(C(=O)O)C2=C(O)C(O)(C3OC(CO)C(O)C(O)C3O)C(O)=C(C(=O)/C=C/c3ccc(O)cc3)C2=O)C1=O,Chalcones,Asteraceae,Carthamus,Carthamus tinctorius,10.1271/BBB.59.1588,GBIF Backbone Taxonomy,species,accepted,Carthamus tinctorius,Carthamus tinctorius
LTS0127860,UVYRSIWRPCSELS-JTAXDKCCSA-N,O=C(/C=C\c1ccc(O)cc1)C1=C(O)C(O)(C2OC(CO)C(O)C(O)C2O)C(O)=C(C(C(=O)O)C2=C(O)C(O)(C3OC(CO)C(O)C(O)C3O)C(O)=C(C(=O)/C=C/c3ccc(O)cc3)C2=O)C1=O,Chalcones,Asteraceae,Carthamus,Carthamus tinctorius,10.1271/BBB.64.1588,GBIF Backbone Taxonomy,species,accepted,Carthamus tinctorius,Carthamus tinctorius
LTS0179867,UVYRSIWRPCSELS-KNOAWNJLSA-N,O=C(/C=C/c1ccc(O)cc1)C1=C(O)[C@@](O)([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)C(O)=C(C(C(=O)O)C2=C(O)[C@](O)([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)C(O)=C(C(=O)/C=C/c3ccc(O)cc3)C2=O)C1=O,Chalcones,Asteraceae,Carthamus,Carthamus tinctorius,10.1271/BBB.64.1588,GBIF Backbone Taxonomy,species,accepted,Carthamus tinctorius,Carthamus tinctorius
LTS0236161,UVYRSIWRPCSELS-UHFFFAOYSA-N,O=C(C=Cc1ccc(O)cc1)C1=C(O)C(O)(C2OC(CO)C(O)C(O)C2O)C(O)=C(C(C(=O)O)C2=C(O)C(O)(C3OC(CO)C(O)C(O)C3O)C(O)=C(C(=O)C=Cc3ccc(O)cc3)C2=O)C1=O,Chalcones,Asteraceae,Carthamus,Carthamus tinctorius,10.1271/BBB.64.1588,GBIF Backbone Taxonomy,species,accepted,Carthamus tinctorius,Carthamus tinctorius
LTS0202620,UWDJCYWVPNETPR-OAQYLSRUSA-N,COC(=O)c1ccc(O)c([C@@H](C=C(C)C)c2c(OC)cc(O)c(C(=O)CCc3ccccc3)c2O)c1,Chalcones,Piperaceae,Piper,Piper aduncum,10.1021/NP50103A003,GBIF Backbone Taxonomy,species,accepted,Piper aduncum,Piper aduncum
LTS0041903,UWDJCYWVPNETPR-UHFFFAOYSA-N,COC(=O)c1ccc(O)c(C(C=C(C)C)c2c(OC)cc(O)c(C(=O)CCc3ccccc3)c2O)c1,Chalcones,Piperaceae,Piper,Piper aduncum,10.1021/NP50103A003,GBIF Backbone Taxonomy,species,accepted,Piper aduncum,Piper aduncum
LTS0249991,UWRBYNRWXBTIBN-PFKOEMKTSA-N,COc1cc(OC)c(-c2coc3cc(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)ccc3c2=O)cc1OC,Isoflavones,Fabaceae,Dalbergia,Dalbergia monetaria,10.1016/S0031-9422(00)83185-4,GBIF Backbone Taxonomy,species,accepted,Dalbergia monetaria,Dalbergia monetaria
LTS0038530,UWRBYNRWXBTIBN-UHFFFAOYSA-N,COc1cc(OC)c(-c2coc3cc(OC4OC(CO)C(O)C(O)C4O)ccc3c2=O)cc1OC,Isoflavones,Fabaceae,Dalbergia,Dalbergia monetaria,10.1016/S0031-9422(00)83185-4,GBIF Backbone Taxonomy,species,accepted,Dalbergia monetaria,Dalbergia monetaria
LTS0037471,UWUOGPWSIVRQNM-UHFFFAOYSA-N,COc1cc2occ(-c3ccc(O)c(CC=C(C)C)c3O)c(=O)c2c(O)c1CC=C(C)C,Isoflavones,Fabaceae,Glycyrrhiza,Glycyrrhiza uralensis,10.1016/S0031-9422(00)97042-0,GBIF Backbone Taxonomy,species,accepted,Glycyrrhiza uralensis,Glycyrrhiza uralensis
LTS0037471,UWUOGPWSIVRQNM-UHFFFAOYSA-N,COc1cc2occ(-c3ccc(O)c(CC=C(C)C)c3O)c(=O)c2c(O)c1CC=C(C)C,Isoflavones,Fabaceae,Glycyrrhiza,Glycyrrhiza uralensis,10.1016/S0031-9422(00)97044-4,GBIF Backbone Taxonomy,species,accepted,Glycyrrhiza uralensis,Glycyrrhiza uralensis
LTS0261636,UWWHTKLNJDNLDI-UHFFFAOYSA-N,COc1ccc(C2COc3c(CC=C(C)C)c(O)cc(O)c3C2=O)c(O)c1,Isoflavanones,Fabaceae,Vigna,Vigna mungo,10.1515/ZNC-1984-9-1006,GBIF Backbone Taxonomy,species,accepted,Vigna mungo,Vigna mungo
LTS0066766,UXAJJVDCDOFKCY-BONVTDFDSA-N,COc1c(O)ccc2c1OC[C@H]1c3cc4c(cc3O[C@@H]21)OCO4,Pterocarpan,Fabaceae,Tephrosia,Tephrosia purpurea,10.1021/NP970236P,GBIF Backbone Taxonomy,species,accepted,Tephrosia purpurea,Tephrosia purpurea
LTS0066766,UXAJJVDCDOFKCY-BONVTDFDSA-N,COc1c(O)ccc2c1OC[C@H]1c3cc4c(cc3O[C@@H]21)OCO4,Pterocarpan,Fabaceae,Ulex,Ulex parviflorus,10.1016/S0031-9422(97)01090-X,GBIF Backbone Taxonomy,species,accepted,Ulex parviflorus,Ulex parviflorus
LTS0085529,UXAJJVDCDOFKCY-MEBBXXQBSA-N,COc1c(O)ccc2c1OC[C@@H]1c3cc4c(cc3O[C@H]21)OCO4,Pterocarpan,Fabaceae,Dalbergia,Dalbergia spruceana,10.1016/S0031-9422(00)94601-6,GBIF Backbone Taxonomy,species,accepted,Dalbergia spruceana,Dalbergia spruceana
LTS0093819,UXAJJVDCDOFKCY-UHFFFAOYSA-N,COc1c(O)ccc2c1OCC1c3cc4c(cc3OC21)OCO4,Pterocarpan,Fabaceae,Dalbergia,Dalbergia spruceana,10.1016/S0031-9422(00)94601-6,GBIF Backbone Taxonomy,species,accepted,Dalbergia spruceana,Dalbergia spruceana
LTS0093819,UXAJJVDCDOFKCY-UHFFFAOYSA-N,COc1c(O)ccc2c1OCC1c3cc4c(cc3OC21)OCO4,Pterocarpan,Fabaceae,Tephrosia,Tephrosia purpurea,10.1021/NP970236P,GBIF Backbone Taxonomy,species,accepted,Tephrosia purpurea,Tephrosia purpurea
LTS0093819,UXAJJVDCDOFKCY-UHFFFAOYSA-N,COc1c(O)ccc2c1OCC1c3cc4c(cc3OC21)OCO4,Pterocarpan,Fabaceae,Ulex,Ulex minor,10.1515/ZNC-2000-7-804,GBIF Backbone Taxonomy,species,accepted,Ulex minor,Ulex minor
LTS0093819,UXAJJVDCDOFKCY-UHFFFAOYSA-N,COc1c(O)ccc2c1OCC1c3cc4c(cc3OC21)OCO4,Pterocarpan,Fabaceae,Ulex,Ulex parviflorus,10.1016/S0031-9422(97)01090-X,GBIF Backbone Taxonomy,species,accepted,Ulex parviflorus,Ulex parviflorus
LTS0093819,UXAJJVDCDOFKCY-UHFFFAOYSA-N,COc1c(O)ccc2c1OCC1c3cc4c(cc3OC21)OCO4,Pterocarpan,Fabaceae,Ulex,Ulex parviflorus,10.1515/ZNC-2000-7-804,GBIF Backbone Taxonomy,species,accepted,Ulex parviflorus,Ulex parviflorus
LTS0093819,UXAJJVDCDOFKCY-UHFFFAOYSA-N,COc1c(O)ccc2c1OCC1c3cc4c(cc3OC21)OCO4,Pterocarpan,Fabaceae,Ulex,Ulex parviflorus,10.1515/ZNC-2002-7-810,GBIF Backbone Taxonomy,species,accepted,Ulex parviflorus,Ulex parviflorus
LTS0091401,UXBJXHJLTZIIEK-CDRXVHRCSA-N,CC(=O)Oc1ccc(-c2cc(=O)c3c(OC(C)=O)cc(OC(C)=O)c([C@@H]4C(=O)c5c(OC(C)=O)cc(OC(C)=O)cc5O[C@H]4c4ccc(OC(C)=O)cc4)c3o2)cc1,Flavanones,Clusiaceae,Garcinia,Garcinia gardneriana,10.1016/J.FITOTE.2003.12.023,GBIF Backbone Taxonomy,species,accepted,Garcinia gardneriana,Garcinia gardneriana
LTS0212669,UXBJXHJLTZIIEK-UHFFFAOYSA-N,CC(=O)Oc1ccc(-c2cc(=O)c3c(OC(C)=O)cc(OC(C)=O)c(C4C(=O)c5c(OC(C)=O)cc(OC(C)=O)cc5OC4c4ccc(OC(C)=O)cc4)c3o2)cc1,Flavanones,Clusiaceae,Garcinia,Garcinia gardneriana,10.1016/J.FITOTE.2003.12.023,GBIF Backbone Taxonomy,species,accepted,Garcinia gardneriana,Garcinia gardneriana
LTS0062581,UXBSNCHWDWECDB-GQCTYLIASA-N,COc1ccc(/C=C/C(=O)c2cc(O)c(OC)c(O)c2)c(O)c1,Chalcones,Asphodelaceae,Xanthorrhoea,Xanthorrhoea australis,10.1071/CH9740331,GBIF Backbone Taxonomy,species,accepted,Xanthorrhoea australis,Xanthorrhoea australis
LTS0095299,UXBSNCHWDWECDB-UHFFFAOYSA-N,COc1ccc(C=CC(=O)c2cc(O)c(OC)c(O)c2)c(O)c1,Chalcones,Asphodelaceae,Xanthorrhoea,Xanthorrhoea australis,10.1071/CH9740331,GBIF Backbone Taxonomy,species,accepted,Xanthorrhoea australis,Xanthorrhoea australis
LTS0236518,UXCSTUMJYCXTOV-NRFANRHFSA-N,CC(C)=CCc1c(O)c(CC=C(C)C)c2c(c1O)C(=O)C[C@@H](c1ccccc1)O2,Flavanones,Asteraceae,Helichrysum,Helichrysum rugulosum,10.1055/S-2007-969699,GBIF Backbone Taxonomy,species,accepted,Helichrysum rugulosum,Helichrysum rugulosum
LTS0236518,UXCSTUMJYCXTOV-NRFANRHFSA-N,CC(C)=CCc1c(O)c(CC=C(C)C)c2c(c1O)C(=O)C[C@@H](c1ccccc1)O2,Flavanones,Fabaceae,Glycyrrhiza,Glycyrrhiza pallidiflora,10.3987/COM-89-5304,GBIF Backbone Taxonomy,species,accepted,Glycyrrhiza pallidiflora,Glycyrrhiza pallidiflora
LTS0236518,UXCSTUMJYCXTOV-NRFANRHFSA-N,CC(C)=CCc1c(O)c(CC=C(C)C)c2c(c1O)C(=O)C[C@@H](c1ccccc1)O2,Flavanones,Fabaceae,Lonchocarpus,Lonchocarpus guatemalensis,10.1016/S0031-9422(00)00170-9,GBIF Backbone Taxonomy,species,accepted,Lonchocarpus guatemalensis,Lonchocarpus guatemalensis
LTS0236518,UXCSTUMJYCXTOV-NRFANRHFSA-N,CC(C)=CCc1c(O)c(CC=C(C)C)c2c(c1O)C(=O)C[C@@H](c1ccccc1)O2,Flavanones,Fabaceae,Tephrosia,Tephrosia spinosa,10.1016/0031-9422(94)85007-0,GBIF Backbone Taxonomy,species,accepted,Tephrosia spinosa,Tephrosia spinosa
LTS0067734,UXCSTUMJYCXTOV-UHFFFAOYSA-N,CC(C)=CCc1c(O)c(CC=C(C)C)c2c(c1O)C(=O)CC(c1ccccc1)O2,Flavanones,Fabaceae,Glycyrrhiza,Glycyrrhiza pallidiflora,10.3987/COM-89-5304,GBIF Backbone Taxonomy,species,accepted,Glycyrrhiza pallidiflora,Glycyrrhiza pallidiflora
LTS0067734,UXCSTUMJYCXTOV-UHFFFAOYSA-N,CC(C)=CCc1c(O)c(CC=C(C)C)c2c(c1O)C(=O)CC(c1ccccc1)O2,Flavanones,Fabaceae,Lonchocarpus,Lonchocarpus guatemalensis,10.1016/S0031-9422(00)00170-9,GBIF Backbone Taxonomy,species,accepted,Lonchocarpus guatemalensis,Lonchocarpus guatemalensis
LTS0067734,UXCSTUMJYCXTOV-UHFFFAOYSA-N,CC(C)=CCc1c(O)c(CC=C(C)C)c2c(c1O)C(=O)CC(c1ccccc1)O2,Flavanones,Fabaceae,Tephrosia,Tephrosia spinosa,10.1016/0031-9422(94)85007-0,GBIF Backbone Taxonomy,species,accepted,Tephrosia spinosa,Tephrosia spinosa
LTS0206072,UXCYCLZPAIYCPU-IBGZPJMESA-N,COc1ccc([C@@H]2CC(=O)c3c(OC)cc(OC)c(CC=C(C)C)c3O2)cc1O,Flavanones,Rutaceae,Glycosmis,Glycosmis craibii,10.1016/J.PHYTOCHEM.2009.05.007,GBIF Backbone Taxonomy,species,accepted,Glycosmis craibii,Glycosmis craibii
LTS0159973,UXCYCLZPAIYCPU-UHFFFAOYSA-N,COc1ccc(C2CC(=O)c3c(OC)cc(OC)c(CC=C(C)C)c3O2)cc1O,Flavanones,Rutaceae,Glycosmis,Glycosmis craibii,10.1016/J.PHYTOCHEM.2009.05.007,GBIF Backbone Taxonomy,species,accepted,Glycosmis craibii,Glycosmis craibii
LTS0137953,UXHLNFXNEDCGLZ-FVAPCFABSA-N,O=C(C=Cc1ccc(O)cc1)OC[C@H]1O[C@@H](Oc2cc3oc(-c4cc(O[C@@H]5O[C@H](COC(=O)C=Cc6ccc(O)cc6)[C@@H](O)[C@@H](O)[C@@H]5O)c(O)c(O[C@@H]5O[C@H](COC(=O)C=Cc6ccc(O)cc6)[C@@H](O)[C@@H](O)[C@H]5O)c4)c(O[C@@H]4O[C@H](COC(=O)C=Cc5ccc(O)cc5)[C@@H](O)[C@@H](O)[C@H]4O)cc-3c(=O)c2)[C@H](O)[C@@H](O)[C@@H]1O,Anthocyanidins,Asphodelaceae,Dianella,Dianella nigra,10.1016/S0031-9422(01)00343-0,GBIF Backbone Taxonomy,species,accepted,Dianella nigra,Dianella nigra
LTS0137953,UXHLNFXNEDCGLZ-FVAPCFABSA-N,O=C(C=Cc1ccc(O)cc1)OC[C@H]1O[C@@H](Oc2cc3oc(-c4cc(O[C@@H]5O[C@H](COC(=O)C=Cc6ccc(O)cc6)[C@@H](O)[C@@H](O)[C@@H]5O)c(O)c(O[C@@H]5O[C@H](COC(=O)C=Cc6ccc(O)cc6)[C@@H](O)[C@@H](O)[C@H]5O)c4)c(O[C@@H]4O[C@H](COC(=O)C=Cc5ccc(O)cc5)[C@@H](O)[C@@H](O)[C@H]4O)cc-3c(=O)c2)[C@H](O)[C@@H](O)[C@@H]1O,Anthocyanidins,Asphodelaceae,Dianella,Dianella tasmanica,10.1016/S0031-9422(01)00343-0,GBIF Backbone Taxonomy,species,accepted,Dianella tasmanica,Dianella tasmanica
LTS0164457,UXJMURXRQMFKJC-BMOZWQQGSA-N,O=c1c(-c2ccc(O)cc2)coc2cc(O[C@@H]3O[C@H](CO[C@@H]4OC[C@@](O)(CO)[C@@H]4O)[C@@H](O)[C@H](O)[C@H]3O)cc(O)c12,Isoflavones,Fabaceae,Andira,Andira inermis,10.1016/S0367-326X(00)00228-8,GBIF Backbone Taxonomy,species,accepted,Andira inermis,Andira inermis
LTS0164457,UXJMURXRQMFKJC-BMOZWQQGSA-N,O=c1c(-c2ccc(O)cc2)coc2cc(O[C@@H]3O[C@H](CO[C@@H]4OC[C@@](O)(CO)[C@@H]4O)[C@@H](O)[C@H](O)[C@H]3O)cc(O)c12,Isoflavones,Fabaceae,Neorautanenia,Neorautanenia mitis,10.1021/NP50048A006,GBIF Backbone Taxonomy,species,synonym,Neorautanenia amboensis,Neorautanenia mitis
LTS0257289,UXJMURXRQMFKJC-JEQMPJCPSA-N,O=c1c(-c2ccc(O)cc2)coc2cc(O[C@@H]3O[C@H](CO[C@@H]4OC[C@](O)(CO)[C@H]4O)[C@@H](O)[C@H](O)[C@H]3O)cc(O)c12,Isoflavones,Fabaceae,Eriosema,Eriosema tuberosum,10.1016/S0031-9422(97)00950-3,GBIF Backbone Taxonomy,species,accepted,Eriosema tuberosum,Eriosema tuberosum
LTS0257289,UXJMURXRQMFKJC-JEQMPJCPSA-N,O=c1c(-c2ccc(O)cc2)coc2cc(O[C@@H]3O[C@H](CO[C@@H]4OC[C@](O)(CO)[C@H]4O)[C@@H](O)[C@H](O)[C@H]3O)cc(O)c12,Isoflavones,Fabaceae,Grona,Grona styracifolia,10.1007/S10600-010-9746-7,GBIF Backbone Taxonomy,species,synonym,Desmodium styracifolium,Grona styracifolia
LTS0257289,UXJMURXRQMFKJC-JEQMPJCPSA-N,O=c1c(-c2ccc(O)cc2)coc2cc(O[C@@H]3O[C@H](CO[C@@H]4OC[C@](O)(CO)[C@H]4O)[C@@H](O)[C@H](O)[C@H]3O)cc(O)c12,Isoflavones,Fabaceae,Neorautanenia,Neorautanenia,10.1021/NP50048A006,GBIF Backbone Taxonomy,genus,accepted,Neorautanenia,Neorautanenia
LTS0257289,UXJMURXRQMFKJC-JEQMPJCPSA-N,O=c1c(-c2ccc(O)cc2)coc2cc(O[C@@H]3O[C@H](CO[C@@H]4OC[C@](O)(CO)[C@H]4O)[C@@H](O)[C@H](O)[C@H]3O)cc(O)c12,Isoflavones,Fabaceae,Neorautanenia,Neorautanenia mitis,10.1021/NP50048A006,GBIF Backbone Taxonomy,species,synonym,Neorautanenia amboensis,Neorautanenia mitis
LTS0261062,UXJMURXRQMFKJC-UHFFFAOYSA-N,O=c1c(-c2ccc(O)cc2)coc2cc(OC3OC(COC4OCC(O)(CO)C4O)C(O)C(O)C3O)cc(O)c12,Isoflavones,Fabaceae,Eriosema,Eriosema tuberosum,10.1016/S0031-9422(97)00950-3,GBIF Backbone Taxonomy,species,accepted,Eriosema tuberosum,Eriosema tuberosum
LTS0261062,UXJMURXRQMFKJC-UHFFFAOYSA-N,O=c1c(-c2ccc(O)cc2)coc2cc(OC3OC(COC4OCC(O)(CO)C4O)C(O)C(O)C3O)cc(O)c12,Isoflavones,Fabaceae,Grona,Grona styracifolia,10.1007/S10600-010-9746-7,GBIF Backbone Taxonomy,species,synonym,Desmodium styracifolium,Grona styracifolia
LTS0121962,UXLMHNXEKOQLBQ-DCAFODOZSA-N,CC1=C[C@H](c2cc(-c3coc4cc(O)cc(O)c4c3=O)ccc2O)[C@](C)(/C=C/c2cc(-c3coc4cc(O)cc(O)c4c3=O)ccc2O)CC1,Isoflavones,Moraceae,Ficus,Ficus mucuso,10.1021/NP100896W,GBIF Backbone Taxonomy,species,accepted,Ficus mucuso,Ficus mucuso
LTS0120425,UXMSXTSYAWPJNB-HNQUOIGGSA-N,O=C(/C=C/c1ccc(O)c(O)c1)c1cc(O)c(O)c(O)c1,Chalcones,Fabaceae,Albizia,Albizia adianthifolia,10.1016/S0031-9422(00)94678-8,GBIF Backbone Taxonomy,species,accepted,Albizia adianthifolia,Albizia adianthifolia
LTS0011385,UXMSXTSYAWPJNB-UHFFFAOYSA-N,O=C(C=Cc1ccc(O)c(O)c1)c1cc(O)c(O)c(O)c1,Chalcones,Fabaceae,Albizia,Albizia adianthifolia,10.1016/S0031-9422(00)94678-8,GBIF Backbone Taxonomy,species,accepted,Albizia adianthifolia,Albizia adianthifolia
LTS0217892,UXQHNHMMYMGPAH-UHFFFAOYSA-N,COc1cc2occ(-c3ccc(O)cc3)c(=O)c2cc1O,Isoflavones,Fabaceae,Pueraria,Pueraria,10.1248/CPB.23.2449,GBIF Backbone Taxonomy,genus,accepted,Pueraria,Pueraria
LTS0217892,UXQHNHMMYMGPAH-UHFFFAOYSA-N,COc1cc2occ(-c3ccc(O)cc3)c(=O)c2cc1O,Isoflavones,Fabaceae,Pueraria,Pueraria montana,10.1248/CPB.23.2449,GBIF Backbone Taxonomy,species,accepted,Pueraria montana,Pueraria montana
LTS0217892,UXQHNHMMYMGPAH-UHFFFAOYSA-N,COc1cc2occ(-c3ccc(O)cc3)c(=O)c2cc1O,Isoflavones,Fabaceae,Wisteria,Wisteria brachybotrys,10.1016/0031-9422(88)80628-9,GBIF Backbone Taxonomy,species,accepted,Wisteria brachybotrys,Wisteria brachybotrys
LTS0200586,UXSYWTOYZVPKHE-OXXGOWNMSA-N,COc1ccc(/C=C/C(=O)c2ccc(O[C@@H]3O[C@H](COC(C)=O)[C@@H](O)[C@H](O)[C@H]3O)c(O)c2O)cc1O,Chalcones,Asteraceae,Bidens,Bidens campylotheca,10.1016/0031-9422(92)80140-A,GBIF Backbone Taxonomy,species,accepted,Bidens campylotheca,Bidens campylotheca
LTS0200586,UXSYWTOYZVPKHE-OXXGOWNMSA-N,COc1ccc(/C=C/C(=O)c2ccc(O[C@@H]3O[C@H](COC(C)=O)[C@@H](O)[C@H](O)[C@H]3O)c(O)c2O)cc1O,Chalcones,Asteraceae,Bidens,Bidens frondosa,10.1248/CPB.40.689,GBIF Backbone Taxonomy,species,accepted,Bidens frondosa,Bidens frondosa
LTS0017897,UXSYWTOYZVPKHE-UHFFFAOYSA-N,COc1ccc(C=CC(=O)c2ccc(OC3OC(COC(C)=O)C(O)C(O)C3O)c(O)c2O)cc1O,Chalcones,Asteraceae,Bidens,Bidens campylotheca,10.1016/0031-9422(92)80140-A,GBIF Backbone Taxonomy,species,accepted,Bidens campylotheca,Bidens campylotheca
LTS0017897,UXSYWTOYZVPKHE-UHFFFAOYSA-N,COc1ccc(C=CC(=O)c2ccc(OC3OC(COC(C)=O)C(O)C(O)C3O)c(O)c2O)cc1O,Chalcones,Asteraceae,Bidens,Bidens frondosa,10.1248/CPB.40.689,GBIF Backbone Taxonomy,species,accepted,Bidens frondosa,Bidens frondosa
LTS0204512,UXUFMIJZNYXWDX-UHFFFAOYSA-N,COc1cc(O)c(C(=O)C=Cc2ccc(O)cc2)c(OC)c1,Chalcones,Piperaceae,Piper,Piper methysticum,10.1016/S0031-9422(01)00443-5,GBIF Backbone Taxonomy,species,accepted,Piper methysticum,Piper methysticum
LTS0204512,UXUFMIJZNYXWDX-UHFFFAOYSA-N,COc1cc(O)c(C(=O)C=Cc2ccc(O)cc2)c(OC)c1,Chalcones,Piperaceae,Piper,Piper methysticum,10.1158/0008-5472.CAN-04-3803,GBIF Backbone Taxonomy,species,accepted,Piper methysticum,Piper methysticum
LTS0204512,UXUFMIJZNYXWDX-UHFFFAOYSA-N,COc1cc(O)c(C(=O)C=Cc2ccc(O)cc2)c(OC)c1,Chalcones,Piperaceae,Piper,Piper murrayanum,10.1016/0031-9422(96)00295-6,GBIF Backbone Taxonomy,species,accepted,Piper murrayanum,Piper murrayanum
LTS0204512,UXUFMIJZNYXWDX-UHFFFAOYSA-N,COc1cc(O)c(C(=O)C=Cc2ccc(O)cc2)c(OC)c1,Chalcones,Zingiberaceae,Boesenbergia,Boesenbergia rotunda,10.1021/NP070286M,GBIF Backbone Taxonomy,species,accepted,Boesenbergia rotunda,Boesenbergia rotunda
LTS0123960,UXUFMIJZNYXWDX-VMPITWQZSA-N,COc1cc(O)c(C(=O)/C=C/c2ccc(O)cc2)c(OC)c1,Chalcones,Asteraceae,Gamochaeta,Gamochaeta affinis,10.1021/JF990282Q,GBIF Backbone Taxonomy,species,synonym,Gamochaeta malvinensis,Gamochaeta affinis
LTS0123960,UXUFMIJZNYXWDX-VMPITWQZSA-N,COc1cc(O)c(C(=O)/C=C/c2ccc(O)cc2)c(OC)c1,Chalcones,Cannabaceae,Humulus,Humulus lupulus,10.1021/NP800188B,GBIF Backbone Taxonomy,species,accepted,Humulus lupulus,Humulus lupulus
LTS0123960,UXUFMIJZNYXWDX-VMPITWQZSA-N,COc1cc(O)c(C(=O)/C=C/c2ccc(O)cc2)c(OC)c1,Chalcones,Piperaceae,Piper,Piper dilatatum,10.1002/CHIN.199902259,GBIF Backbone Taxonomy,species,accepted,Piper dilatatum,Piper dilatatum
LTS0123960,UXUFMIJZNYXWDX-VMPITWQZSA-N,COc1cc(O)c(C(=O)/C=C/c2ccc(O)cc2)c(OC)c1,Chalcones,Piperaceae,Piper,Piper methysticum,10.1016/S0031-9422(01)00443-5,GBIF Backbone Taxonomy,species,accepted,Piper methysticum,Piper methysticum
LTS0123960,UXUFMIJZNYXWDX-VMPITWQZSA-N,COc1cc(O)c(C(=O)/C=C/c2ccc(O)cc2)c(OC)c1,Chalcones,Piperaceae,Piper,Piper methysticum,10.1055/S-2006-957608,GBIF Backbone Taxonomy,species,accepted,Piper methysticum,Piper methysticum
LTS0123960,UXUFMIJZNYXWDX-VMPITWQZSA-N,COc1cc(O)c(C(=O)/C=C/c2ccc(O)cc2)c(OC)c1,Chalcones,Piperaceae,Piper,Piper methysticum,10.1158/0008-5472.CAN-04-3803,GBIF Backbone Taxonomy,species,accepted,Piper methysticum,Piper methysticum
LTS0123960,UXUFMIJZNYXWDX-VMPITWQZSA-N,COc1cc(O)c(C(=O)/C=C/c2ccc(O)cc2)c(OC)c1,Chalcones,Piperaceae,Piper,Piper murrayanum,10.1016/0031-9422(96)00295-6,GBIF Backbone Taxonomy,species,accepted,Piper murrayanum,Piper murrayanum
LTS0123960,UXUFMIJZNYXWDX-VMPITWQZSA-N,COc1cc(O)c(C(=O)/C=C/c2ccc(O)cc2)c(OC)c1,Chalcones,Pteridaceae,Argyrochosma,Argyrochosma dealbata,10.1515/ZNC-1991-5-601,GBIF Backbone Taxonomy,species,accepted,Argyrochosma dealbata,Argyrochosma dealbata
LTS0123960,UXUFMIJZNYXWDX-VMPITWQZSA-N,COc1cc(O)c(C(=O)/C=C/c2ccc(O)cc2)c(OC)c1,Chalcones,Zingiberaceae,Boesenbergia,Boesenbergia rotunda,10.1021/NP070286M,GBIF Backbone Taxonomy,species,accepted,Boesenbergia rotunda,Boesenbergia rotunda
LTS0102897,UYDQKAKPHFFLDY-OAHLLOKOSA-N,CC(C)=CCc1c(O)cc2c(c1O)C(=O)[C@@H](c1ccc(O)cc1)CO2,Isoflavanones,Fabaceae,Vigna,Vigna angularis,10.1271/BBB1961.51.349,GBIF Backbone Taxonomy,species,accepted,Vigna angularis,Vigna angularis
LTS0061514,UYDQKAKPHFFLDY-UHFFFAOYSA-N,CC(C)=CCc1c(O)cc2c(c1O)C(=O)C(c1ccc(O)cc1)CO2,Isoflavanones,Fabaceae,Vigna,Vigna angularis,10.1271/BBB1961.51.349,GBIF Backbone Taxonomy,species,accepted,Vigna angularis,Vigna angularis
LTS0075863,UYGBXGAZUCKDDV-SFHVURJKSA-N,COc1c(O)cc([C@@H]2CC(=O)c3c(O)cc(O)cc3O2)cc1CC=C(C)C,Isoflavanones,Fabaceae,Erythrina,Erythrina berteroana,10.1055/S-2006-962004,GBIF Backbone Taxonomy,species,accepted,Erythrina berteroana,Erythrina berteroana
